,I,II,III
4124,-0.035,-0.07,-0.035
4125,-0.035,-0.07,-0.035
4126,-0.035,-0.07,-0.035
4127,-0.035,-0.07,-0.035
4128,-0.035,-0.07,-0.035
4129,-0.034,-0.069,-0.035
4130,-0.035,-0.07,-0.035
4131,-0.051,-0.086,-0.035
4132,-0.06,-0.095,-0.035
4133,-0.06,-0.095,-0.035
4134,-0.06,-0.095,-0.035
4135,-0.06,-0.095,-0.035
4136,-0.064,-0.095,-0.031
4137,-0.065,-0.095,-0.03
4138,-0.065,-0.095,-0.03
4139,-0.065,-0.095,-0.03
4140,-0.065,-0.095,-0.03
4141,-0.065,-0.095,-0.03
4142,-0.065,-0.095,-0.03
4143,-0.065,-0.095,-0.03
4144,-0.065,-0.095,-0.03
4145,-0.065,-0.095,-0.03
4146,-0.065,-0.095,-0.03
4147,-0.065,-0.095,-0.03
4148,-0.065,-0.095,-0.03
4149,-0.066,-0.095,-0.029
4150,-0.07,-0.095,-0.025
4151,-0.075,-0.095,-0.02
4152,-0.075,-0.095,-0.02
4153,-0.077,-0.095,-0.018
4154,-0.08,-0.095,-0.015
4155,-0.08,-0.095,-0.015
4156,-0.084,-0.095,-0.011
4157,-0.089,-0.095,-0.006
4158,-0.09,-0.095,-0.005
4159,-0.091,-0.095,-0.004
4160,-0.095,-0.095,0.0
4161,-0.096,-0.095,0.001
4162,-0.089,-0.095,-0.006
4163,-0.083,-0.095,-0.012
4164,-0.078,-0.095,-0.017
4165,-0.07,-0.095,-0.025
4166,-0.065,-0.095,-0.03
4167,-0.07,-0.095,-0.025
4168,-0.079,-0.095,-0.016
4169,-0.078,-0.095,-0.017
4170,-0.06,-0.095,-0.035
4171,-0.046,-0.095,-0.049
4172,-0.047,-0.095,-0.048
4173,-0.051,-0.095,-0.044
4174,-0.05,-0.095,-0.045
4175,-0.05,-0.095,-0.045
4176,-0.05,-0.095,-0.045
4177,-0.049,-0.095,-0.046
4178,-0.052,-0.095,-0.043
4179,-0.055,-0.095,-0.04
4180,-0.055,-0.095,-0.04
4181,-0.055,-0.095,-0.04
4182,-0.055,-0.095,-0.04
4183,-0.055,-0.095,-0.04
4184,-0.055,-0.095,-0.04
4185,-0.055,-0.095,-0.04
4186,-0.059,-0.095,-0.036
4187,-0.064,-0.098,-0.035
4188,-0.065,-0.101,-0.035
4189,-0.065,-0.1,-0.035
4190,-0.065,-0.1,-0.035
4191,-0.065,-0.1,-0.035
4192,-0.068,-0.1,-0.032
4193,-0.071,-0.1,-0.029
4194,-0.07,-0.1,-0.03
4195,-0.07,-0.1,-0.03
4196,-0.07,-0.1,-0.03
4197,-0.07,-0.1,-0.03
4198,-0.07,-0.1,-0.03
4199,-0.07,-0.1,-0.03
4200,-0.07,-0.1,-0.03
4201,-0.07,-0.1,-0.03
4202,-0.07,-0.1,-0.03
4203,-0.07,-0.1,-0.03
4204,-0.069,-0.099,-0.03
4205,-0.065,-0.095,-0.03
4206,-0.061,-0.091,-0.03
4207,-0.06,-0.09,-0.03
4208,-0.058,-0.088,-0.03
4209,-0.054,-0.084,-0.03
4210,-0.05,-0.08,-0.03
4211,-0.046,-0.076,-0.03
4212,-0.076,-0.106,-0.03
4213,-0.091,-0.121,-0.03
4214,-0.078,-0.108,-0.03
4215,-0.075,-0.105,-0.03
4216,-0.067,-0.097,-0.03
4217,-0.062,-0.092,-0.03
4218,-0.057,-0.087,-0.03
4219,-0.047,-0.077,-0.03
4220,-0.045,-0.075,-0.03
4221,-0.074,-0.104,-0.03
4222,-0.081,-0.111,-0.03
4223,-0.071,-0.101,-0.03
4224,-0.07,-0.1,-0.03
4225,-0.07,-0.1,-0.03
4226,-0.065,-0.096,-0.03
4227,-0.068,-0.095,-0.027
4228,-0.069,-0.094,-0.024
4229,-0.064,-0.089,-0.025
4230,-0.06,-0.085,-0.025
4231,-0.06,-0.085,-0.025
4232,-0.057,-0.082,-0.025
4233,-0.054,-0.079,-0.025
4234,-0.056,-0.081,-0.025
4235,-0.06,-0.085,-0.025
4236,-0.064,-0.085,-0.021
4237,-0.065,-0.085,-0.02
4238,-0.065,-0.085,-0.02
4239,-0.065,-0.085,-0.02
4240,-0.065,-0.085,-0.02
4241,-0.065,-0.085,-0.02
4242,-0.065,-0.084,-0.02
4243,-0.066,-0.087,-0.02
4244,-0.071,-0.09,-0.019
4245,-0.075,-0.09,-0.015
4246,-0.075,-0.09,-0.015
4247,-0.075,-0.09,-0.015
4248,-0.075,-0.09,-0.015
4249,-0.075,-0.09,-0.015
4250,-0.075,-0.09,-0.015
4251,-0.076,-0.091,-0.015
4252,-0.069,-0.084,-0.015
4253,-0.063,-0.078,-0.015
4254,-0.058,-0.073,-0.015
4255,-0.05,-0.065,-0.015
4256,-0.046,-0.061,-0.015
4257,-0.039,-0.054,-0.015
4258,-0.032,-0.048,-0.015
4259,-0.029,-0.043,-0.014
4260,-0.025,-0.035,-0.01
4261,-0.017,-0.027,-0.01
4262,-0.009,-0.019,-0.01
4263,-0.002,-0.011,-0.009
4264,0.009,-0.003,-0.011
4265,0.025,0.005,-0.02
4266,0.035,0.011,-0.025
4267,0.06,0.035,-0.025
4268,0.07,0.045,-0.025
4269,0.066,0.041,-0.025
4270,0.09,0.065,-0.025
4271,0.131,0.106,-0.025
4272,0.12,0.095,-0.025
4273,0.084,0.059,-0.025
4274,0.068,0.043,-0.025
4275,0.065,0.04,-0.025
4276,0.06,0.036,-0.025
4277,0.061,0.035,-0.026
4278,0.055,0.033,-0.022
4279,0.061,0.03,-0.031
4280,0.09,0.03,-0.06
4281,0.084,0.026,-0.057
4282,0.075,0.021,-0.054
4283,0.076,0.02,-0.056
4284,0.073,0.019,-0.054
4285,0.065,0.015,-0.05
4286,0.066,0.016,-0.05
4287,0.057,0.007,-0.051
4288,0.044,-0.004,-0.048
4289,0.032,-0.013,-0.045
4290,0.02,-0.025,-0.045
4291,0.013,-0.033,-0.045
4292,-0.002,-0.044,-0.042
4293,-0.015,-0.055,-0.04
4294,-0.021,-0.061,-0.04
4295,-0.025,-0.065,-0.04
4296,-0.024,-0.065,-0.04
4297,-0.031,-0.068,-0.037
4298,-0.036,-0.07,-0.034
4299,-0.036,-0.071,-0.035
4300,-0.04,-0.075,-0.035
4301,-0.04,-0.075,-0.035
4302,-0.045,-0.077,-0.032
4303,-0.054,-0.083,-0.029
4304,-0.054,-0.084,-0.03
4305,-0.05,-0.08,-0.03
4306,-0.054,-0.08,-0.026
4307,-0.056,-0.081,-0.025
4308,-0.053,-0.078,-0.025
4309,-0.049,-0.075,-0.025
4310,-0.05,-0.075,-0.025
4311,-0.054,-0.075,-0.021
4312,-0.056,-0.075,-0.019
4313,-0.053,-0.073,-0.02
4314,-0.05,-0.07,-0.019
4315,-0.05,-0.07,-0.02
4316,-0.039,-0.07,-0.031
4317,-0.022,-0.067,-0.045
4318,-0.011,-0.065,-0.053
4319,-0.01,-0.065,-0.055
4320,-0.01,-0.065,-0.055
4321,-0.006,-0.065,-0.059
4322,-0.002,-0.062,-0.06
4323,0.002,-0.06,-0.061
4324,0.006,-0.06,-0.066
4325,0.005,-0.06,-0.065
4326,-0.014,-0.063,-0.049
4327,-0.001,-0.037,-0.036
4328,0.015,-0.008,-0.022
4329,0.034,0.027,-0.007
4330,0.085,0.09,0.005
4331,0.117,0.146,0.029
4332,0.161,0.211,0.05
4333,0.237,0.307,0.07
4334,0.336,0.417,0.081
4335,0.435,0.525,0.09
4336,0.517,0.663,0.145
4337,0.618,0.849,0.231
4338,0.696,1.029,0.333
4339,0.705,1.147,0.442
4340,0.625,1.18,0.555
4341,0.445,1.135,0.69
4342,0.298,1.111,0.813
4343,0.211,0.99,0.78
4344,0.107,0.758,0.65
4345,-0.035,0.56,0.595
4346,-0.112,0.413,0.526
4347,-0.127,0.318,0.444
4348,-0.142,0.242,0.384
4349,-0.162,0.157,0.319
4350,-0.155,0.075,0.23
4351,-0.147,0.037,0.184
4352,-0.139,0.004,0.143
4353,-0.133,-0.017,0.116
4354,-0.128,-0.021,0.108
4355,-0.12,-0.025,0.095
4356,-0.116,-0.033,0.083
4357,-0.109,-0.038,0.071
4358,-0.103,-0.044,0.059
4359,-0.098,-0.051,0.047
4360,-0.09,-0.055,0.035
4361,-0.086,-0.059,0.027
4362,-0.077,-0.061,0.017
4363,-0.062,-0.058,0.004
4364,-0.056,-0.063,-0.007
4365,-0.065,-0.08,-0.015
4366,-0.061,-0.081,-0.019
4367,-0.059,-0.08,-0.02
4368,-0.06,-0.08,-0.02
4369,-0.06,-0.08,-0.02
4370,-0.06,-0.08,-0.02
4371,-0.064,-0.08,-0.016
4372,-0.069,-0.081,-0.011
4373,-0.068,-0.078,-0.01
4374,-0.065,-0.075,-0.009
4375,-0.07,-0.075,-0.005
4376,-0.075,-0.075,-0.001
4377,-0.073,-0.072,0.001
4378,-0.066,-0.07,-0.004
4379,-0.058,-0.07,-0.012
4380,-0.055,-0.07,-0.015
4381,-0.052,-0.07,-0.018
4382,-0.041,-0.067,-0.026
4383,-0.032,-0.064,-0.032
4384,-0.029,-0.065,-0.036
4385,-0.025,-0.065,-0.04
4386,-0.029,-0.065,-0.036
4387,-0.027,-0.062,-0.034
4388,-0.024,-0.059,-0.035
4389,-0.025,-0.06,-0.035
4390,-0.025,-0.06,-0.035
4391,-0.021,-0.056,-0.035
4392,-0.02,-0.055,-0.035
4393,-0.02,-0.055,-0.035
4394,-0.02,-0.055,-0.035
4395,-0.02,-0.055,-0.035
4396,-0.016,-0.051,-0.035
4397,-0.015,-0.05,-0.035
4398,-0.015,-0.05,-0.035
4399,-0.015,-0.05,-0.035
4400,-0.015,-0.05,-0.035
4401,-0.011,-0.046,-0.035
4402,-0.009,-0.044,-0.035
4403,-0.011,-0.046,-0.035
4404,-0.009,-0.044,-0.035
4405,-0.005,-0.04,-0.035
4406,-0.005,-0.04,-0.035
4407,-0.006,-0.041,-0.035
4408,-0.003,-0.038,-0.035
4409,0.0,-0.035,-0.035
4410,0.0,-0.035,-0.035
4411,0.0,-0.035,-0.035
4412,-0.001,-0.036,-0.034
4413,0.004,-0.033,-0.037
4414,0.011,-0.03,-0.04
4415,0.01,-0.03,-0.04
4416,0.014,-0.026,-0.04
4417,0.018,-0.025,-0.043
4418,0.023,-0.023,-0.046
4419,0.025,-0.02,-0.045
4420,0.025,-0.02,-0.045
4421,0.033,-0.016,-0.049
4422,0.038,-0.015,-0.053
4423,0.044,-0.013,-0.057
4424,0.05,-0.01,-0.06
4425,0.05,-0.01,-0.06
4426,0.058,-0.002,-0.06
4427,0.063,0.003,-0.06
4428,0.069,0.009,-0.06
4429,0.077,0.017,-0.06
4430,0.08,0.02,-0.06
4431,0.081,0.016,-0.065
4432,0.105,0.012,-0.093
4433,0.115,0.008,-0.107
4434,0.103,0.004,-0.099
4435,0.105,0.005,-0.1
4436,0.117,0.017,-0.1
4437,0.129,0.029,-0.1
4438,0.142,0.041,-0.1
4439,0.152,0.053,-0.099
4440,0.155,0.06,-0.095
4441,0.159,0.064,-0.095
4442,0.163,0.068,-0.095
4443,0.167,0.072,-0.095
4444,0.17,0.075,-0.095
4445,0.17,0.075,-0.095
4446,0.173,0.078,-0.095
4447,0.184,0.092,-0.092
4448,0.194,0.104,-0.089
4449,0.195,0.105,-0.09
4450,0.195,0.105,-0.09
4451,0.203,0.113,-0.09
4452,0.207,0.117,-0.091
4453,0.216,0.128,-0.088
4454,0.227,0.142,-0.085
4455,0.225,0.14,-0.085
4456,0.223,0.138,-0.085
4457,0.24,0.155,-0.085
4458,0.255,0.17,-0.085
4459,0.255,0.17,-0.085
4460,0.255,0.17,-0.085
4461,0.256,0.175,-0.081
4462,0.249,0.172,-0.076
4463,0.261,0.186,-0.075
4464,0.291,0.217,-0.074
4465,0.3,0.23,-0.07
4466,0.292,0.226,-0.065
4467,0.29,0.224,-0.065
4468,0.288,0.225,-0.063
4469,0.285,0.225,-0.06
4470,0.285,0.225,-0.06
4471,0.281,0.225,-0.056
4472,0.281,0.226,-0.054
4473,0.275,0.22,-0.056
4474,0.262,0.208,-0.054
4475,0.25,0.2,-0.05
4476,0.238,0.188,-0.05
4477,0.226,0.179,-0.047
4478,0.213,0.169,-0.044
4479,0.203,0.158,-0.045
4480,0.195,0.15,-0.045
4481,0.179,0.142,-0.037
4482,0.163,0.134,-0.029
4483,0.147,0.126,-0.021
4484,0.131,0.118,-0.013
4485,0.115,0.11,-0.005
4486,0.095,0.098,0.003
4487,0.077,0.086,0.009
4488,0.065,0.074,0.009
4489,0.058,0.062,0.004
4490,0.05,0.05,0.0
4491,0.037,0.038,0.0
4492,0.032,0.029,-0.003
4493,0.024,0.019,-0.005
4494,0.013,0.008,-0.005
4495,0.01,0.0,-0.01
4496,0.003,-0.012,-0.015
4497,-0.008,-0.023,-0.015
4498,-0.007,-0.024,-0.017
4499,0.001,-0.019,-0.021
4500,0.0,-0.02,-0.02
4501,-0.004,-0.02,-0.016
4502,-0.006,-0.02,-0.014
4503,-0.004,-0.02,-0.016
4504,-0.006,-0.02,-0.014
4505,-0.01,-0.02,-0.01
4506,-0.007,-0.016,-0.01
4507,-0.001,-0.011,-0.01
4508,-0.003,-0.013,-0.01
4509,-0.012,-0.022,-0.009
4510,-0.02,-0.025,-0.005
4511,-0.024,-0.028,-0.005
4512,-0.031,-0.036,-0.005
4513,-0.037,-0.042,-0.005
4514,-0.042,-0.046,-0.004
4515,-0.05,-0.05,0.0
4516,-0.046,-0.046,0.0
4517,-0.044,-0.045,-0.001
4518,-0.047,-0.045,0.002
4519,-0.051,-0.045,0.005
4520,-0.05,-0.045,0.005
4521,-0.048,-0.043,0.005
4522,-0.065,-0.061,0.004
4523,-0.078,-0.071,0.007
4524,-0.075,-0.064,0.01
4525,-0.075,-0.065,0.01
4526,-0.071,-0.061,0.01
4527,-0.068,-0.057,0.011
4528,-0.076,-0.068,0.008
4529,-0.085,-0.081,0.005
4530,-0.08,-0.075,0.005
4531,-0.08,-0.075,0.005
4532,-0.077,-0.075,0.002
4533,-0.075,-0.075,-0.001
4534,-0.075,-0.074,0.0
4535,-0.07,-0.07,0.0
4536,-0.062,-0.07,-0.007
4537,-0.052,-0.07,-0.018
4538,-0.053,-0.07,-0.017
4539,-0.062,-0.07,-0.008
4540,-0.065,-0.07,-0.005
4541,-0.064,-0.066,-0.002
4542,-0.071,-0.065,0.006
4543,-0.077,-0.065,0.012
4544,-0.082,-0.065,0.017
4545,-0.085,-0.065,0.02
4546,-0.071,-0.065,0.005
4547,-0.047,-0.062,-0.015
4548,-0.04,-0.059,-0.02
4549,-0.046,-0.06,-0.014
4550,-0.045,-0.06,-0.015
4551,-0.049,-0.06,-0.011
4552,-0.048,-0.057,-0.009
4553,-0.044,-0.054,-0.011
4554,-0.046,-0.055,-0.009
4555,-0.05,-0.055,-0.005
4556,-0.05,-0.055,-0.005
4557,-0.053,-0.056,-0.002
4558,-0.054,-0.053,0.001
4559,-0.049,-0.05,0.0
4560,-0.05,-0.05,0.0
4561,-0.054,-0.05,0.004
4562,-0.055,-0.051,0.005
4563,-0.055,-0.048,0.007
4564,-0.055,-0.045,0.011
4565,-0.055,-0.045,0.01
4566,-0.055,-0.045,0.009
4567,-0.058,-0.045,0.013
4568,-0.06,-0.045,0.015
4569,-0.061,-0.046,0.015
4570,-0.065,-0.05,0.015
4571,-0.058,-0.05,0.007
4572,-0.05,-0.05,0.0
4573,-0.053,-0.05,0.003
4574,-0.062,-0.05,0.012
4575,-0.065,-0.05,0.015
4576,-0.068,-0.049,0.019
4577,-0.079,-0.055,0.024
4578,-0.087,-0.063,0.024
4579,-0.084,-0.064,0.019
4580,-0.08,-0.06,0.02
4581,-0.08,-0.06,0.021
4582,-0.077,-0.06,0.017
4583,-0.074,-0.06,0.015
4584,-0.075,-0.06,0.015
4585,-0.075,-0.06,0.015
4586,-0.075,-0.06,0.015
4587,-0.072,-0.06,0.012
4588,-0.069,-0.06,0.009
4589,-0.07,-0.06,0.01
4590,-0.07,-0.06,0.01
4591,-0.07,-0.06,0.01
4592,-0.067,-0.06,0.007
4593,-0.064,-0.06,0.004
4594,-0.065,-0.06,0.005
4595,-0.065,-0.06,0.005
4596,-0.061,-0.06,0.001
4597,-0.06,-0.06,0.0
4598,-0.06,-0.06,0.0
4599,-0.06,-0.06,0.0
4600,-0.06,-0.06,0.0
4601,-0.056,-0.06,-0.004
4602,-0.055,-0.06,-0.005
4603,-0.055,-0.06,-0.005
4604,-0.055,-0.06,-0.005
4605,-0.055,-0.06,-0.005
4606,-0.059,-0.06,-0.001
4607,-0.063,-0.063,0.0
4608,-0.066,-0.066,0.0
4609,-0.065,-0.065,0.0
4610,-0.065,-0.065,0.0
4611,-0.069,-0.069,0.0
4612,-0.071,-0.071,0.0
4613,-0.069,-0.069,0.0
4614,-0.072,-0.071,0.001
4615,-0.08,-0.075,0.005
4616,-0.08,-0.075,0.005
4617,-0.08,-0.075,0.005
4618,-0.08,-0.075,0.005
4619,-0.079,-0.074,0.005
4620,-0.075,-0.07,0.005
4621,-0.071,-0.066,0.005
4622,-0.066,-0.062,0.004
4623,-0.066,-0.059,0.007
4624,-0.072,-0.062,0.01
4625,-0.085,-0.075,0.01
4626,-0.103,-0.093,0.01
4627,-0.103,-0.093,0.01
4628,-0.099,-0.089,0.01
4629,-0.1,-0.09,0.01
4630,-0.1,-0.09,0.01
4631,-0.1,-0.09,0.01
4632,-0.101,-0.09,0.011
4633,-0.098,-0.09,0.008
4634,-0.095,-0.09,0.005
4635,-0.095,-0.09,0.005
4636,-0.095,-0.09,0.005
4637,-0.095,-0.09,0.005
4638,-0.095,-0.09,0.005
4639,-0.095,-0.09,0.005
4640,-0.095,-0.09,0.005
4641,-0.087,-0.086,0.001
4642,-0.084,-0.085,0.0
4643,-0.085,-0.085,0.0
4644,-0.085,-0.085,0.0
4645,-0.085,-0.085,0.0
4646,-0.085,-0.085,0.0
4647,-0.086,-0.085,0.001
4648,-0.083,-0.085,-0.002
4649,-0.08,-0.085,-0.005
4650,-0.08,-0.085,-0.005
4651,-0.08,-0.085,-0.005
4652,-0.08,-0.085,-0.005
4653,-0.08,-0.085,-0.005
4654,-0.079,-0.084,-0.005
4655,-0.075,-0.08,-0.005
4656,-0.071,-0.08,-0.009
4657,-0.07,-0.08,-0.01
4658,-0.07,-0.08,-0.01
4659,-0.07,-0.08,-0.01
4660,-0.07,-0.08,-0.01
4661,-0.066,-0.076,-0.01
4662,-0.064,-0.075,-0.01
4663,-0.066,-0.075,-0.01
4664,-0.064,-0.075,-0.011
4665,-0.06,-0.075,-0.015
4666,-0.06,-0.075,-0.015
4667,-0.061,-0.076,-0.015
4668,-0.058,-0.073,-0.015
4669,-0.055,-0.07,-0.015
4670,-0.055,-0.07,-0.015
4671,-0.055,-0.07,-0.015
4672,-0.055,-0.07,-0.015
4673,-0.055,-0.07,-0.015
4674,-0.054,-0.069,-0.015
4675,-0.05,-0.065,-0.015
4676,-0.05,-0.065,-0.015
4677,-0.05,-0.065,-0.015
4678,-0.05,-0.065,-0.015
4679,-0.05,-0.065,-0.015
4680,-0.05,-0.065,-0.015
4681,-0.05,-0.065,-0.015
4682,-0.05,-0.065,-0.015
4683,-0.05,-0.065,-0.015
4684,-0.05,-0.065,-0.015
4685,-0.05,-0.065,-0.015
4686,-0.05,-0.065,-0.015
4687,-0.05,-0.065,-0.015
4688,-0.05,-0.065,-0.015
4689,-0.05,-0.065,-0.015
4690,-0.05,-0.065,-0.015
4691,-0.05,-0.065,-0.015
4692,-0.05,-0.065,-0.015
4693,-0.05,-0.065,-0.015
4694,-0.05,-0.065,-0.015
4695,-0.05,-0.065,-0.015
4696,-0.05,-0.065,-0.015
4697,-0.05,-0.065,-0.015
4698,-0.049,-0.064,-0.015
4699,-0.051,-0.066,-0.015
4700,-0.06,-0.075,-0.015
4701,-0.069,-0.08,-0.011
4702,-0.068,-0.077,-0.009
4703,-0.064,-0.075,-0.011
4704,-0.065,-0.074,-0.009
4705,-0.065,-0.07,-0.005
4706,-0.066,-0.07,-0.005
4707,-0.061,-0.067,-0.006
4708,-0.062,-0.065,-0.003
4709,-0.064,-0.064,0.0
4710,-0.055,-0.055,0.0
4711,-0.047,-0.047,0.0
4712,-0.039,-0.039,-0.001
4713,-0.033,-0.031,0.002
4714,-0.028,-0.023,0.005
4715,-0.02,-0.015,0.005
4716,-0.016,-0.007,0.009
4717,-0.009,0.001,0.01
4718,-0.004,0.008,0.011
4719,-0.005,0.011,0.016
4720,0.0,0.015,0.015
4721,0.019,0.022,0.003
4722,0.006,0.0,-0.006
4723,-0.025,-0.04,-0.015
4724,-0.024,-0.052,-0.028
4725,0.015,-0.02,-0.035
4726,0.036,0.005,-0.031
4727,0.057,0.03,-0.027
4728,0.083,0.06,-0.023
4729,0.095,0.076,-0.02
4730,0.085,0.065,-0.02
4731,0.073,0.057,-0.016
4732,0.061,0.049,-0.011
4733,0.051,0.041,-0.01
4734,0.042,0.033,-0.009
4735,0.03,0.025,-0.005
4736,0.018,0.017,-0.001
4737,0.007,0.008,0.001
4738,0.006,0.003,-0.003
4739,0.01,-0.002,-0.012
4740,0.01,-0.01,-0.02
4741,0.014,-0.014,-0.028
4742,0.015,-0.021,-0.036
4743,0.016,-0.027,-0.044
4744,0.022,-0.031,-0.053
4745,0.025,-0.035,-0.06
4746,0.021,-0.035,-0.056
4747,0.02,-0.034,-0.054
4748,0.019,-0.037,-0.056
4749,0.013,-0.041,-0.054
4750,0.01,-0.04,-0.05
4751,0.015,-0.035,-0.05
4752,-0.023,-0.073,-0.05
4753,-0.052,-0.103,-0.05
4754,-0.05,-0.099,-0.049
4755,-0.055,-0.1,-0.045
4756,-0.055,-0.1,-0.045
4757,-0.056,-0.101,-0.045
4758,-0.052,-0.097,-0.045
4759,-0.044,-0.088,-0.044
4760,-0.04,-0.08,-0.04
4761,-0.041,-0.08,-0.04
4762,-0.07,-0.111,-0.041
4763,-0.089,-0.127,-0.038
4764,-0.084,-0.119,-0.035
4765,-0.085,-0.12,-0.035
4766,-0.085,-0.12,-0.035
4767,-0.085,-0.12,-0.036
4768,-0.085,-0.118,-0.033
4769,-0.085,-0.115,-0.03
4770,-0.085,-0.115,-0.03
4771,-0.085,-0.115,-0.03
4772,-0.084,-0.115,-0.031
4773,-0.087,-0.115,-0.028
4774,-0.089,-0.114,-0.025
4775,-0.085,-0.11,-0.025
4776,-0.089,-0.11,-0.021
4777,-0.09,-0.11,-0.02
4778,-0.091,-0.11,-0.018
4779,-0.096,-0.111,-0.015
4780,-0.095,-0.11,-0.015
4781,-0.08,-0.091,-0.011
4782,-0.06,-0.07,-0.01
4783,-0.04,-0.048,-0.008
4784,-0.02,-0.025,-0.005
4785,0.0,-0.005,-0.005
4786,0.009,0.019,0.01
4787,0.014,0.041,0.027
4788,0.031,0.077,0.046
4789,0.074,0.145,0.071
4790,0.145,0.235,0.09
4791,0.229,0.325,0.097
4792,0.316,0.433,0.117
4793,0.42,0.56,0.14
4794,0.513,0.694,0.181
4795,0.57,0.845,0.275
4796,0.644,1.029,0.386
4797,0.683,1.156,0.473
4798,0.597,1.179,0.582
4799,0.439,1.174,0.734
4800,0.335,1.165,0.83
4801,0.256,0.996,0.74
4802,0.13,0.743,0.613
4803,0.016,0.545,0.529
4804,-0.059,0.42,0.478
4805,-0.125,0.295,0.42
4806,-0.152,0.175,0.327
4807,-0.163,0.092,0.255
4808,-0.148,0.043,0.191
4809,-0.137,-0.002,0.135
4810,-0.155,-0.045,0.11
4811,-0.136,-0.051,0.085
4812,-0.121,-0.051,0.07
4813,-0.119,-0.06,0.059
4814,-0.113,-0.065,0.048
4815,-0.11,-0.07,0.04
4816,-0.127,-0.099,0.028
4817,-0.126,-0.111,0.015
4818,-0.115,-0.11,0.006
4819,-0.108,-0.11,-0.002
4820,-0.1,-0.11,-0.01
4821,-0.1,-0.114,-0.014
4822,-0.098,-0.116,-0.017
4823,-0.09,-0.114,-0.024
4824,-0.085,-0.116,-0.031
4825,-0.085,-0.12,-0.035
4826,-0.081,-0.12,-0.039
4827,-0.082,-0.121,-0.039
4828,-0.088,-0.118,-0.03
4829,-0.09,-0.125,-0.035
4830,-0.085,-0.145,-0.06
4831,-0.077,-0.134,-0.057
4832,-0.07,-0.123,-0.054
4833,-0.059,-0.114,-0.055
4834,-0.048,-0.103,-0.055
4835,-0.04,-0.095,-0.055
4836,-0.029,-0.084,-0.055
4837,-0.013,-0.068,-0.055
4838,-0.031,-0.086,-0.055
4839,-0.065,-0.12,-0.055
4840,-0.065,-0.12,-0.055
4841,-0.064,-0.119,-0.055
4842,-0.068,-0.123,-0.055
4843,-0.07,-0.126,-0.055
4844,-0.07,-0.124,-0.054
4845,-0.07,-0.12,-0.05
4846,-0.066,-0.116,-0.05
4847,-0.062,-0.112,-0.05
4848,-0.058,-0.108,-0.05
4849,-0.054,-0.104,-0.05
4850,-0.05,-0.1,-0.05
4851,-0.05,-0.1,-0.05
4852,-0.047,-0.097,-0.05
4853,-0.045,-0.095,-0.05
4854,-0.044,-0.094,-0.05
4855,-0.04,-0.09,-0.05
4856,-0.04,-0.09,-0.05
4857,-0.038,-0.087,-0.049
4858,-0.032,-0.084,-0.052
4859,-0.03,-0.085,-0.055
4860,-0.03,-0.085,-0.055
4861,-0.026,-0.081,-0.055
4862,-0.025,-0.08,-0.055
4863,-0.024,-0.078,-0.055
4864,-0.019,-0.075,-0.056
4865,-0.015,-0.075,-0.06
4866,-0.011,-0.071,-0.06
4867,-0.01,-0.069,-0.06
4868,-0.011,-0.07,-0.06
4869,-0.009,-0.069,-0.06
4870,-0.005,-0.065,-0.06
4871,-0.005,-0.061,-0.056
4872,-0.005,-0.057,-0.052
4873,-0.005,-0.053,-0.048
4874,-0.004,-0.049,-0.045
4875,0.0,-0.045,-0.045
4876,0.001,-0.045,-0.047
4877,0.027,-0.042,-0.068
4878,0.045,-0.04,-0.085
4879,0.045,-0.039,-0.085
4880,0.05,-0.035,-0.085
4881,0.05,-0.035,-0.085
4882,0.049,-0.036,-0.085
4883,0.052,-0.033,-0.085
4884,0.055,-0.03,-0.085
4885,0.055,-0.03,-0.085
4886,0.059,-0.026,-0.085
4887,0.061,-0.024,-0.085
4888,0.059,-0.026,-0.085
4889,0.061,-0.024,-0.085
4890,0.07,-0.015,-0.085
4891,0.079,-0.006,-0.085
4892,0.083,-0.002,-0.085
4893,0.089,0.003,-0.085
4894,0.097,0.012,-0.085
4895,0.105,0.02,-0.085
4896,0.114,0.025,-0.089
4897,0.116,0.023,-0.094
4898,0.113,0.018,-0.095
4899,0.118,0.022,-0.096
4900,0.135,0.035,-0.1
4901,0.14,0.044,-0.096
4902,0.14,0.045,-0.094
4903,0.158,0.062,-0.096
4904,0.176,0.082,-0.094
4905,0.17,0.08,-0.09
4906,0.187,0.097,-0.09
4907,0.19,0.101,-0.09
4908,0.211,0.121,-0.09
4909,0.237,0.148,-0.089
4910,0.23,0.145,-0.085
4911,0.246,0.161,-0.085
4912,0.255,0.17,-0.086
4913,0.254,0.171,-0.083
4914,0.256,0.177,-0.08
4915,0.26,0.18,-0.08
4916,0.258,0.178,-0.08
4917,0.276,0.196,-0.08
4918,0.284,0.206,-0.078
4919,0.282,0.208,-0.074
4920,0.295,0.225,-0.07
4921,0.294,0.228,-0.066
4922,0.308,0.243,-0.065
4923,0.314,0.25,-0.064
4924,0.303,0.245,-0.059
4925,0.3,0.245,-0.055
4926,0.292,0.237,-0.055
4927,0.318,0.265,-0.053
4928,0.327,0.28,-0.047
4929,0.305,0.261,-0.045
4930,0.295,0.25,-0.045
4931,0.284,0.242,-0.041
4932,0.268,0.231,-0.037
4933,0.251,0.218,-0.033
4934,0.237,0.208,-0.029
4935,0.225,0.2,-0.025
4936,0.209,0.188,-0.021
